date,PM2.5,SO2,NO2
20130719,22.91,6.08,4.61
20130720,14.45,3.45,3.61
20130721,13.85,3.36,4.35
20130722,15.89,4.46,4.65
20130723,19.73,5.24,4.92
20130724,18.23,4.06,4.26
20130725,15.98,3.14,3.19
20130726,19.62,3.72,3.45
20130727,29.47,5.34,4.26
20130728,37.28,7.46,5.32
20130729,32.61,6.42,4.37
20130730,35.09,7.95,4.83
20130731,36.51,8.48,4.59
20130801,38.7,8.49,5.02
20130802,40.54,9.38,4.43
20130803,43.23,10.11,4.47
20130804,52.17,12.62,4.3
20130805,38.41,11.49,4.55
20130806,32.92,9.27,4.49
20130807,40.26,9.9,4.71
20130808,34.36,8.1,4.5
20130809,23.96,5.75,4.33
20130810,26.63,6.75,4.51
20130811,23.63,5.18,4.68
20130812,39.66,8.84,4.84
20130813,32.54,8.94,3.73
20130814,30.58,9.36,4.37
20130815,25.91,7.88,4.18
20130816,14.72,4.54,5.16
20130817,15.2,3.64,3.93
20130818,11.82,2.72,3.43
20130819,7.72,2.02,3.54
20130820,7.02,1.79,3.53
20130821,10.24,3.18,4.83
20130822,16.44,5.41,4.39
20130823,15.58,4.28,3.93
20130824,13.9,2.74,3.69
20130825,9.34,2.32,3.77
20130826,7.38,2.26,3.7
20130827,8.07,2.21,3.74
20130828,11.12,3.43,5.71
20130829,9.0,2.25,3.68
20130830,8.71,2.0,3.94
20130831,11.3,2.52,4.07
20130901,12.7,3.07,4.17
20130902,13.94,3.95,4.81
20130903,14.88,4.08,4.53
20130904,17.31,4.91,5.13
20130905,18.34,5.27,4.99
20130906,21.41,6.24,5.49
20130907,22.09,6.05,4.79
20130908,25.05,7.49,5.1
20130909,31.02,10.49,5.74
20130910,34.73,11.35,5.44
20130911,12.75,4.76,5.0
20130912,17.71,6.61,5.61
20130913,41.0,13.69,5.7
20130914,29.3,9.17,4.27
20130915,5.77,2.37,3.66
20130916,6.72,3.44,4.98
20130917,4.31,2.21,3.72
20130918,6.16,2.57,4.61
20130919,15.74,6.33,6.17
20130920,10.41,4.47,3.07
