date,PM2.5,SO2,NO2
20130719,24.88,6.15,5.65
20130720,25.54,6.17,5.67
20130721,26.47,7.13,5.83
20130722,27.06,7.44,5.87
20130723,27.89,6.78,5.5
20130724,23.4,6.59,5.47
20130725,20.82,6.33,5.69
20130726,19.47,6.32,5.97
20130727,20.03,6.27,5.63
20130728,18.55,6.13,5.29
20130729,18.98,6.28,5.69
20130730,22.22,6.86,5.59
20130731,28.67,7.06,5.63
20130801,25.78,6.94,5.46
20130802,28.62,7.06,5.54
20130803,30.09,6.54,5.29
20130804,28.27,6.7,5.21
20130805,29.6,6.46,5.27
20130806,30.67,6.36,5.26
20130807,24.26,5.66,5.13
20130808,22.91,5.98,5.48
20130809,25.62,6.32,5.76
20130810,29.56,6.68,5.73
20130811,31.25,6.71,5.52
20130812,26.6,6.81,5.29
20130813,26.45,6.71,5.36
20130814,26.14,7.13,5.37
20130815,25.22,6.92,5.37
20130816,23.5,6.41,5.4
20130817,19.61,6.0,5.38
20130818,18.67,6.74,5.73
20130819,19.87,7.58,5.97
20130820,23.98,8.12,6.08
20130821,27.19,8.06,5.97
20130822,25.95,7.87,5.81
20130823,24.88,8.14,5.73
20130824,23.43,8.17,6.34
20130825,25.65,8.22,6.42
20130826,30.91,8.49,6.36
20130827,29.9,8.1,6.4
20130828,26.11,6.94,5.83
20130829,21.05,6.38,5.46
20130830,20.96,6.63,5.8
20130831,26.49,7.95,6.27
20130901,36.76,8.53,6.46
20130902,37.48,8.37,6.37
20130903,32.21,8.98,6.58
20130904,29.69,9.57,6.71
20130905,27.19,9.02,6.38
20130906,28.64,9.65,6.57
20130907,31.08,10.2,6.73
20130908,32.01,10.09,6.82
20130909,33.02,9.84,6.69
20130910,28.51,8.59,6.39
20130911,27.61,8.88,6.8
20130912,32.65,9.99,6.92
20130913,34.57,9.49,6.39
20130914,34.04,8.16,6.4
20130915,32.58,9.12,7.07
20130916,29.87,9.69,6.99
20130917,26.9,8.86,6.8
20130918,23.68,8.13,6.67
20130919,23.23,7.76,5.84
20130920,22.3,7.41,5.65
20130921,25.86,8.27,6.3
20130922,52.16,8.84,6.65
20130923,47.4,6.78,5.75
20130924,35.4,6.92,6.15
20130925,32.2,7.97,7.26
20130926,32.9,9.37,8.04
20130927,38.16,10.13,8.78
20130928,34.76,8.64,7.75
20130929,34.15,8.98,8.37
20130930,37.63,10.62,9.28
20131001,31.98,8.87,7.59
20131002,27.25,8.72,6.88
20131003,28.19,9.65,7.79
20131004,31.78,10.66,8.69
20131005,32.24,10.84,8.83
20131006,33.2,11.43,9.07
20131007,25.76,9.64,7.76
20131008,23.9,9.6,8.35
20131009,34.25,11.11,10.07
20131010,29.85,8.79,8.2
20131011,24.97,9.63,8.91
20131012,30.13,10.85,9.71
20131013,26.56,9.2,8.6
20131014,25.29,7.66,7.09
20131015,24.66,8.55,6.95
20131016,26.1,10.29,8.85
20131017,31.57,11.77,10.79
20131018,38.11,12.44,11.44
20131019,35.59,11.18,9.5
20131020,34.93,11.82,9.7
20131021,42.99,12.65,10.44
20131022,49.56,13.29,10.85
20131023,37.05,11.66,9.71
20131024,31.46,12.28,9.23
20131025,30.98,12.95,10.2
20131026,35.28,13.78,12.34
20131027,39.36,14.59,13.5
20131028,37.63,12.53,12.05
20131029,35.15,11.76,11.07
20131030,32.76,12.34,10.83
20131031,30.64,12.49,11.51
20131101,32.45,12.63,12.08
20131102,35.94,14.24,11.69
20131103,31.04,12.83,10.35
20131104,28.4,13.92,11.12
20131105,29.04,13.96,11.65
20131106,28.61,12.14,10.09
20131107,25.63,12.06,10.23
20131108,31.05,14.4,12.49
20131109,31.33,11.0,10.27
20131110,25.13,11.14,8.57
20131111,24.18,13.22,10.21
20131112,26.08,13.76,11.26
20131113,29.31,15.13,11.86
20131114,28.0,12.96,10.35
20131115,31.52,14.61,11.38
20131116,28.76,12.92,9.96
20131117,23.24,12.62,9.53
20131118,23.25,13.33,10.23
20131119,27.28,15.31,11.65
20131120,31.61,16.01,12.99
20131121,36.24,18.0,14.29
20131122,43.29,20.33,15.94
20131123,41.47,15.4,13.99
20131124,26.16,11.04,10.21
20131125,15.97,10.15,8.21
20131126,18.32,11.28,9.58
20131127,15.23,9.36,7.82
20131128,14.29,10.69,8.21
20131129,18.94,14.35,10.96
20131130,21.95,14.59,11.52
20131201,27.81,17.13,13.84
20131202,35.64,19.33,15.61
20131203,39.95,19.39,16.19
20131204,41.36,20.55,16.23
20131205,36.76,16.08,13.55
20131206,38.1,18.35,14.77
20131207,48.68,19.04,16.25
20131208,48.45,16.57,14.56
20131209,31.06,13.96,10.74
20131210,27.48,14.5,11.46
20131211,26.07,14.51,11.28
20131212,28.25,15.6,12.06
20131213,31.98,16.89,12.9
20131214,36.56,18.2,14.43
20131215,34.6,17.47,14.09
20131216,31.8,16.32,13.32
20131217,32.06,15.52,12.68
20131218,34.7,16.07,12.44
20131219,42.43,17.88,13.5
20131220,45.86,19.07,14.06
20131221,46.14,19.06,14.67
20131222,49.99,20.95,16.19
20131223,54.03,22.43,17.26
20131224,58.75,24.58,18.66
20131225,58.64,23.16,17.88
20131226,39.9,16.36,12.53
20131227,28.58,15.29,11.37
20131228,28.99,15.35,12.18
20131229,29.56,17.81,13.37
20131230,30.8,17.27,13.79
20131231,30.56,15.75,12.84
20140101,32.02,16.4,13.71
20140102,37.35,18.51,15.68
20140103,38.4,17.12,14.56
20140104,35.26,16.88,14.46
20140105,43.28,17.98,16.4
20140106,49.39,19.96,17.93
20140107,39.03,13.96,13.32
20140108,26.52,11.93,10.26
20140109,27.84,14.02,11.1
20140110,34.68,16.2,13.1
20140111,35.69,15.61,12.92
20140112,29.8,13.83,11.03
20140113,31.54,15.28,12.13
20140114,39.35,17.85,14.09
20140115,47.3,19.25,15.53
20140116,45.16,17.36,15.23
20140117,45.5,16.62,14.45
20140118,50.04,18.54,15.07
20140119,46.26,16.72,14.23
20140120,30.98,12.51,10.66
20140121,26.42,14.02,11.75
20140122,32.89,18.62,14.66
20140123,38.88,19.57,15.97
20140124,36.42,16.21,14.67
20140125,36.94,14.87,12.87
20140126,38.96,16.92,13.2
20140127,39.24,14.41,11.62
20140128,37.66,13.36,10.59
20140129,38.6,13.72,10.11
20140130,39.82,12.98,8.71
20140131,55.51,17.01,9.61
20140201,40.31,13.25,9.6
20140202,34.28,10.34,7.7
20140203,24.91,8.69,6.35
20140204,22.43,10.0,6.83
20140205,20.49,10.59,7.47
20140206,23.26,11.88,8.16
20140207,24.64,12.1,8.26
20140208,24.97,11.64,7.4
20140209,21.3,10.5,6.82
20140210,25.27,12.09,7.81
20140211,30.82,13.96,9.3
20140212,34.45,15.16,10.41
20140213,38.55,16.82,11.16
20140214,44.15,16.74,11.32
20140215,44.26,14.91,11.06
20140216,38.2,13.39,10.96
20140217,33.51,11.96,10.34
20140218,25.65,11.4,9.69
20140219,25.4,11.78,9.51
20140220,33.48,14.41,11.72
20140221,39.57,16.03,13.83
20140222,44.12,15.04,13.01
20140223,49.29,15.9,13.11
20140224,53.38,16.36,13.69
20140225,52.74,16.19,12.98
20140226,41.84,13.39,10.65
20140227,23.63,9.01,7.97
20140228,20.63,9.86,8.84
20140301,22.39,10.66,9.06
20140302,27.9,12.55,9.68
20140303,29.62,12.35,9.88
20140304,24.46,9.75,8.16
20140305,25.3,10.86,8.75
20140306,23.2,10.18,8.68
20140307,23.41,11.11,9.48
20140308,23.26,11.08,9.19
20140309,24.21,10.89,8.94
20140310,31.67,13.9,10.77
20140311,31.8,11.28,9.77
20140312,25.28,8.01,7.92
20140313,24.05,9.74,8.09
20140314,25.21,10.59,9.08
20140315,28.13,11.93,10.26
20140316,31.26,11.66,10.44
20140317,33.07,10.38,9.57
20140318,30.69,9.81,9.46
20140319,30.63,9.11,8.61
20140320,28.22,8.8,7.41
20140321,28.38,9.99,8.44
20140322,29.45,10.91,9.33
20140323,33.13,12.02,10.55
20140324,35.82,12.01,10.1
20140325,32.7,10.49,9.65
20140326,33.82,10.52,9.42
20140327,34.73,10.04,9.08
20140328,27.35,7.84,7.61
20140329,25.43,8.2,8.08
20140330,25.32,8.45,8.26
20140331,23.04,8.7,7.99
20140401,24.09,9.2,8.33
20140402,23.45,8.22,7.91
20140403,36.42,7.82,7.23
20140404,40.68,8.59,7.73
20140405,34.27,7.78,7.21
20140406,29.39,8.93,8.18
20140407,29.98,8.9,8.27
20140408,35.17,9.55,9.32
20140409,32.92,8.72,8.1
20140410,27.9,8.19,8.11
20140411,25.69,7.76,8.65
20140412,26.48,8.3,8.82
20140413,33.56,9.6,8.39
20140414,37.78,9.76,7.79
20140415,34.64,7.85,6.99
20140416,26.11,7.48,7.36
20140417,30.21,6.86,7.22
20140418,31.08,7.01,6.92
20140419,27.59,6.7,6.55
20140420,29.61,7.55,7.05
20140421,24.66,6.53,7.27
20140422,25.28,7.49,7.17
20140423,46.77,8.27,7.64
20140424,75.32,8.35,7.18
20140425,57.1,6.45,6.55
20140426,45.01,6.07,6.25
20140427,34.78,6.83,6.36
20140428,32.83,6.99,6.76
20140429,32.51,7.65,7.9
20140430,46.99,8.19,7.96
20140501,48.01,7.78,7.02
20140502,32.05,5.52,5.49
20140503,29.59,6.17,6.05
20140504,25.66,5.11,5.4
20140505,24.65,6.66,6.31
20140506,28.84,7.26,6.91
20140507,32.03,6.78,6.9
20140508,42.5,7.61,7.21
20140509,56.54,6.82,6.34
20140510,32.87,5.91,6.33
20140511,27.01,6.07,5.85
20140512,35.16,7.1,6.45
20140513,39.66,7.1,6.83
20140514,32.25,5.59,5.53
20140515,31.71,6.82,6.11
20140516,29.67,7.03,7.18
20140517,35.97,7.17,7.04
20140518,35.52,7.86,6.91
20140519,36.49,6.86,6.24
20140520,33.61,6.79,6.47
20140521,38.7,7.25,6.77
20140522,46.59,7.36,6.23
20140523,48.48,7.15,6.14
20140524,34.32,5.53,5.64
20140525,33.55,5.15,5.47
20140526,33.85,6.46,6.4
20140527,35.3,6.58,6.63
20140528,29.74,6.7,7.24
20140529,29.05,7.0,7.79
20140530,28.77,7.19,7.87
20140531,36.27,7.85,7.29
20140601,47.73,6.8,5.76
20140602,43.91,6.92,5.42
20140603,35.03,6.77,5.35
20140604,34.1,6.83,6.18
20140605,35.46,6.73,6.19
20140606,30.94,6.38,6.03
20140607,30.02,6.09,5.75
20140608,34.28,6.93,6.1
20140609,34.49,6.77,5.68
20140610,31.62,6.92,5.84
20140611,32.35,7.19,5.88
20140612,32.78,7.23,6.21
20140613,31.84,7.63,6.61
20140614,30.35,7.58,6.63
20140615,29.92,6.84,6.26
20140616,32.25,6.39,5.63
20140617,36.95,6.36,5.39
20140618,31.31,6.46,5.54
20140619,24.86,5.46,5.25
20140620,20.23,5.24,5.18
20140621,21.61,6.16,5.46
20140622,23.19,6.79,5.66
20140623,24.25,6.87,5.96
20140624,24.29,7.33,6.07
20140625,23.95,6.99,5.8
20140626,22.38,6.27,5.49
20140627,20.16,6.21,5.73
20140628,21.29,6.65,6.22
20140629,22.85,6.99,6.3
20140630,25.25,7.16,6.27
20140701,25.1,6.98,6.04
20140702,25.13,6.88,5.6
20140703,30.35,6.7,5.54
20140704,26.97,5.83,5.58
20140705,28.49,6.9,5.43
20140706,30.62,7.17,5.29
20140707,30.74,7.2,5.76
20140708,27.56,6.44,5.46
20140709,22.98,5.96,5.6
20140710,22.44,5.95,5.9
20140711,23.48,5.68,5.58
20140712,20.08,5.13,5.59
20140713,18.69,5.51,5.46
20140714,19.07,5.91,5.9
20140715,20.07,5.88,5.72
20140716,29.64,6.35,5.62
20140717,39.41,6.54,5.62
20140718,34.66,6.8,5.4
20140719,30.55,6.62,5.28
20140720,27.03,6.76,5.37
20140721,20.83,5.46,5.15
20140722,18.41,5.16,5.53
20140723,18.81,5.53,5.85
20140724,19.83,5.68,5.77
20140725,30.13,5.91,5.94
20140726,37.93,6.51,6.19
20140727,34.35,7.16,6.05
20140728,35.14,7.73,5.87
20140729,35.84,6.99,5.42
20140730,40.47,6.29,5.35
20140731,41.22,6.57,5.54
20140801,37.33,6.61,5.37
20140802,36.12,6.93,5.45
20140803,35.58,6.56,5.55
20140804,31.99,6.22,5.55
20140805,27.53,6.23,5.42
20140806,25.31,6.61,5.64
20140807,23.83,6.49,5.65
20140808,27.77,7.6,6.16
20140809,34.6,7.68,6.02
20140810,32.16,7.27,5.69
20140811,28.65,6.41,5.71
20140812,24.07,6.49,6.19
20140813,21.25,6.28,5.52
20140814,22.65,6.75,5.91
20140815,25.99,7.83,6.49
20140816,27.2,7.53,6.18
20140817,28.1,7.56,5.87
20140818,32.57,8.12,6.11
20140819,32.39,8.41,6.44
20140820,31.94,8.74,6.74
20140821,31.43,8.6,6.42
20140822,28.18,7.71,6.27
20140823,24.46,6.89,6.09
20140824,20.54,6.31,5.53
20140825,21.41,7.07,6.22
20140826,23.6,7.51,6.81
20140827,26.42,7.69,6.79
20140828,30.42,7.93,6.39
20140829,28.18,7.74,6.4
20140830,27.28,7.59,6.4
20140831,25.75,7.28,5.98
20140901,24.91,6.82,6.11
20140902,20.51,5.93,5.65
20140903,18.85,6.17,5.79
20140904,21.15,7.65,6.77
20140905,23.87,8.22,6.52
20140906,28.13,8.54,6.52
20140907,31.14,7.99,6.1
20140908,28.33,6.54,5.32
20140909,26.06,6.75,5.97
20140910,25.74,7.55,6.6
20140911,23.33,7.5,6.95
20140912,25.52,7.29,6.22
20140913,33.47,8.33,6.67
20140914,27.66,6.89,6.36
20140915,21.72,6.98,6.12
20140916,19.81,7.2,6.88
20140917,18.49,6.86,7.08
20140918,20.14,7.47,7.68
20140919,22.4,8.08,7.57
20140920,32.93,7.72,7.12
20140921,43.04,8.61,7.36
20140922,34.19,7.88,7.16
20140923,27.19,6.86,6.77
20140924,25.68,7.31,6.89
20140925,28.67,8.1,7.8
20140926,30.56,8.04,7.71
20140927,27.28,7.08,7.12
