date,PM2.5,SO2,NO2
20130719,21.01,10.23,7.86
20130720,23.34,10.7,7.93
20130721,15.67,10.27,8.66
20130722,13.67,9.89,8.42
20130723,16.22,9.68,7.95
20130724,18.48,10.5,8.6
20130725,17.83,9.64,8.1
20130726,16.26,9.86,7.91
20130727,15.8,10.13,7.58
20130728,14.83,10.32,8.03
20130729,12.21,9.0,7.49
20130730,13.54,8.22,7.41
20130731,19.18,9.67,7.81
20130801,21.02,10.84,8.23
20130802,17.81,8.76,8.36
20130803,13.15,8.27,7.57
20130804,12.52,8.93,7.81
20130805,13.59,8.17,6.92
20130806,14.84,8.58,6.67
20130807,16.46,10.35,8.14
20130808,13.02,9.73,8.46
20130809,13.67,8.96,8.34
20130810,16.4,8.23,8.06
20130811,18.91,8.95,7.88
20130812,27.1,11.82,7.98
20130813,32.31,12.46,8.14
20130814,24.74,12.02,9.85
20130815,17.19,10.88,8.35
20130816,18.54,11.44,8.66
20130817,20.07,11.57,8.8
20130818,23.4,12.31,9.29
20130819,41.18,19.46,11.08
20130820,49.41,19.99,10.72
20130821,43.82,18.87,10.78
20130822,29.95,15.49,8.5
20130823,29.28,18.53,9.33
20130824,38.06,20.85,11.21
20130825,39.3,18.82,11.83
20130826,48.63,17.01,9.71
20130827,40.29,13.44,7.91
20130828,31.01,10.72,7.55
20130829,35.09,14.53,9.61
20130830,43.44,22.42,11.12
20130831,54.71,25.81,12.92
20130901,57.56,24.49,10.51
20130902,58.6,22.75,10.38
20130903,53.0,25.51,10.61
20130904,58.64,26.72,12.87
20130905,56.64,27.62,12.13
20130906,62.64,27.38,11.73
20130907,68.05,28.26,11.93
20130908,73.17,28.25,12.12
20130909,66.11,20.46,10.43
20130910,69.78,23.25,10.22
20130911,74.57,29.38,10.25
20130912,81.92,30.68,10.3
20130913,81.34,28.32,10.5
20130914,74.28,23.32,10.0
20130915,68.96,24.45,10.71
20130916,63.75,24.33,11.83
20130917,43.62,16.26,11.55
20130918,34.2,16.14,11.91
20130919,31.06,16.79,9.32
20130920,41.83,21.72,9.3
20130921,51.85,23.77,9.64
20130922,50.51,22.58,10.96
20130923,37.33,19.72,13.55
20130924,36.3,23.26,17.24
20130925,35.68,22.9,16.22
20130926,40.63,24.63,16.2
20130927,51.33,28.67,15.61
20130928,46.22,20.09,9.3
20130929,51.33,20.34,11.88
20130930,59.18,25.06,13.01
20131001,58.3,24.73,12.48
20131002,66.19,28.8,12.07
20131003,53.54,26.29,12.17
20131004,42.29,20.1,12.71
20131005,55.0,24.01,13.88
20131006,72.74,31.84,14.11
20131007,66.5,21.66,12.16
20131008,56.47,24.82,14.36
20131009,47.73,25.13,14.51
20131010,42.4,18.98,11.67
20131011,58.39,23.72,15.69
20131012,60.98,25.74,14.9
20131013,50.38,21.32,15.7
20131014,45.73,23.39,15.79
20131015,62.14,27.48,15.19
20131016,39.34,23.87,14.16
20131017,55.3,24.87,14.16
20131018,71.03,31.42,15.44
20131019,73.63,33.48,14.74
20131020,82.48,31.8,16.92
20131021,92.88,32.04,18.74
20131022,96.95,34.01,18.58
20131023,103.83,34.93,19.12
20131024,101.76,38.33,21.7
20131025,84.18,33.06,23.66
20131026,72.43,31.67,25.13
20131027,86.4,30.54,26.64
20131028,83.84,27.34,21.21
20131029,104.59,30.01,25.43
20131030,137.62,35.64,22.41
20131031,111.48,33.62,20.35
20131101,87.59,33.5,23.23
20131102,63.22,32.95,20.53
20131103,71.52,35.29,20.05
20131104,79.89,39.12,22.17
20131105,81.32,33.28,19.74
20131106,91.58,34.92,18.23
20131107,97.08,36.68,23.32
20131108,74.73,28.92,19.09
20131109,68.47,26.25,16.8
20131110,92.26,43.69,25.43
20131111,49.51,33.74,25.25
20131112,40.79,29.48,20.85
20131113,53.66,34.9,19.92
20131114,61.56,36.76,17.89
20131115,70.6,37.72,18.96
20131116,71.19,35.41,19.85
20131117,66.68,35.2,26.37
20131118,62.58,36.39,28.04
20131119,76.25,40.14,29.01
20131120,76.7,33.08,22.06
20131121,77.5,32.83,22.98
20131122,128.67,40.89,28.96
20131123,149.53,40.4,29.52
20131124,62.5,26.96,17.16
20131125,25.75,17.98,14.49
20131126,45.8,25.85,22.12
20131127,47.99,30.74,24.71
20131128,37.24,26.64,21.67
20131129,42.06,26.02,20.73
20131130,49.93,30.22,21.13
20131201,63.03,32.81,26.18
20131202,68.88,36.1,25.66
20131203,71.85,39.25,24.85
20131204,81.4,47.37,32.16
20131205,109.57,47.49,34.36
20131206,121.93,58.68,37.68
20131207,128.13,51.57,36.35
20131208,139.75,45.54,29.73
20131209,76.87,35.19,19.09
20131210,75.43,39.96,27.56
20131211,80.24,46.64,27.61
20131212,90.58,47.2,28.39
20131213,113.8,49.91,33.07
20131214,141.09,52.57,36.89
20131215,119.21,44.59,33.71
20131216,86.93,38.54,27.28
20131217,69.4,31.36,20.27
20131218,73.58,27.48,21.49
20131219,117.53,39.68,27.31
20131220,147.01,45.6,30.61
20131221,170.66,47.13,30.62
20131222,138.0,40.43,30.04
20131223,123.66,43.91,33.41
20131224,132.44,51.04,36.1
20131225,137.29,52.25,35.63
20131226,140.53,54.29,34.68
20131227,77.55,33.37,26.42
20131228,70.35,34.87,27.05
20131229,81.1,40.92,33.0
20131230,85.15,37.48,28.98
20131231,92.1,37.35,26.28
20140101,98.35,38.84,31.2
20140102,110.9,40.91,33.76
20140103,155.47,48.67,36.9
20140104,98.47,35.7,33.19
20140105,96.74,35.04,33.0
20140106,119.02,37.46,35.14
20140107,136.21,29.98,31.48
20140108,116.89,38.47,26.53
20140109,112.32,35.16,27.26
20140110,106.68,27.54,24.78
20140111,75.77,24.73,20.91
20140112,80.86,32.68,20.9
20140113,104.18,38.98,30.89
20140114,108.03,33.26,26.56
20140115,114.64,28.51,26.17
20140116,102.25,27.72,27.61
20140117,131.66,37.35,28.96
20140118,145.6,38.59,33.65
20140119,118.64,32.35,29.08
20140120,115.39,34.05,27.83
20140121,67.32,24.27,25.43
20140122,78.06,25.23,25.65
20140123,74.38,23.77,22.78
20140124,72.07,22.12,23.32
20140125,123.04,35.84,29.24
20140126,188.36,46.33,42.8
20140127,196.9,36.79,33.06
20140128,188.55,29.87,24.97
20140129,177.41,31.09,19.26
20140130,121.56,25.81,12.67
20140131,121.2,28.11,10.97
20140201,61.98,16.82,9.84
20140202,70.11,14.89,11.11
20140203,117.22,24.13,17.12
20140204,79.45,21.85,16.13
20140205,41.0,16.12,13.47
20140206,44.48,20.19,15.85
20140207,45.25,22.71,15.02
20140208,52.92,18.88,13.06
20140209,66.23,24.87,12.93
20140210,80.09,23.1,12.53
20140211,68.98,21.45,11.31
20140212,72.46,21.39,12.15
20140213,82.67,23.37,12.64
20140214,96.43,21.83,15.24
20140215,79.04,18.11,14.11
20140216,69.25,15.36,12.47
20140217,73.06,19.9,16.06
20140218,54.6,21.44,19.5
20140219,54.14,20.81,13.98
20140220,59.83,21.45,15.17
20140221,57.36,19.46,20.3
20140222,73.11,23.54,22.45
20140223,93.37,22.08,21.86
20140224,75.1,18.96,20.92
20140225,71.38,23.71,19.94
20140226,85.64,24.51,16.75
20140227,77.3,20.17,18.84
20140228,56.15,21.2,17.65
20140301,58.22,25.45,20.36
20140302,71.86,26.44,17.51
20140303,72.22,24.64,17.12
20140304,79.33,24.98,16.4
20140305,86.34,29.63,19.21
20140306,68.74,22.9,18.9
20140307,50.55,18.54,13.89
20140308,45.81,17.54,12.32
20140309,54.96,22.51,14.85
20140310,62.55,20.95,15.04
20140311,53.63,16.47,15.31
20140312,56.36,17.7,13.69
20140313,79.6,26.82,16.53
20140314,65.74,25.71,18.94
20140315,61.04,23.84,15.06
20140316,55.34,19.73,10.54
20140317,51.0,18.33,11.01
20140318,50.42,17.06,11.22
20140319,70.9,19.4,15.13
20140320,62.96,23.73,15.25
