date,PM2.5,SO2,NO2
20130719,31.56,0.98,1.03
20130720,34.96,0.97,1.0
20130721,28.0,0.98,1.15
20130722,36.31,0.92,1.12
20130723,38.37,1.0,1.05
20130724,18.53,1.09,1.02
20130725,12.61,1.35,0.99
20130726,10.83,1.38,1.0
20130727,9.14,1.2,1.15
20130728,8.04,1.05,1.04
20130729,11.33,0.95,1.09
20130730,24.07,1.04,1.0
20130731,38.02,1.41,1.1
20130801,26.2,1.32,1.15
20130802,38.18,1.36,1.25
20130803,58.75,1.13,1.26
20130804,51.81,1.15,0.94
20130805,69.25,1.23,1.12
20130806,51.68,1.19,1.09
20130807,33.57,1.18,1.21
20130808,35.88,1.01,1.1
20130809,47.13,1.05,1.02
20130810,52.97,1.02,1.09
20130811,53.94,1.08,1.3
20130812,40.47,1.14,1.14
20130813,39.04,1.06,1.21
20130814,30.3,1.34,1.12
20130815,20.91,1.56,1.03
20130816,16.66,1.45,1.0
20130817,13.21,1.46,0.96
20130818,11.18,1.42,0.94
20130819,14.46,1.51,1.06
20130820,27.8,1.61,1.2
20130821,30.44,1.57,1.31
20130822,22.93,1.53,1.31
20130823,17.83,1.53,1.44
20130824,15.25,1.48,1.35
20130825,27.52,1.42,1.1
20130826,36.62,1.33,0.93
20130827,22.53,1.5,1.1
20130828,19.14,1.48,1.19
20130829,17.14,1.44,1.42
20130830,19.99,1.18,1.3
20130831,33.62,1.22,0.94
20130901,79.23,1.21,1.09
20130902,87.61,1.31,1.13
20130903,50.75,1.32,1.19
20130904,28.61,1.32,1.31
20130905,22.65,1.41,1.36
20130906,19.27,1.47,1.25
20130907,18.54,1.84,1.14
20130908,16.99,1.71,1.02
20130909,13.93,1.72,1.19
20130910,10.93,1.62,1.2
20130911,10.11,1.51,1.01
20130912,12.34,1.29,1.1
20130913,28.56,1.5,1.06
20130914,42.93,1.51,1.14
20130915,39.9,1.39,1.08
20130916,25.61,1.44,1.08
20130917,16.82,1.61,0.99
20130918,12.61,1.57,1.07
20130919,14.97,1.45,1.08
20130920,11.24,1.51,1.11
20130921,24.04,1.55,0.87
20130922,145.47,1.19,0.91
20130923,150.7,1.2,1.17
20130924,113.35,1.21,1.31
20130925,90.31,1.27,1.51
20130926,67.46,1.38,1.73
20130927,49.05,1.35,1.89
20130928,34.38,1.21,1.52
20130929,27.44,1.29,1.27
20130930,25.85,1.34,1.32
20131001,27.17,1.62,1.48
20131002,25.25,1.71,1.41
20131003,19.8,1.67,1.33
20131004,14.88,1.64,1.26
20131005,10.45,1.68,1.49
20131006,7.28,1.64,1.13
20131007,7.9,1.68,1.43
20131008,9.42,1.63,1.46
20131009,10.7,1.51,1.18
20131010,9.97,1.72,1.18
20131011,16.3,1.95,1.07
20131012,19.89,2.02,1.17
20131013,21.12,1.84,0.95
20131014,39.43,1.72,1.09
20131015,39.38,1.68,1.36
20131016,24.4,1.66,1.44
20131017,20.99,1.82,1.44
20131018,28.06,1.88,1.46
20131019,25.39,2.09,1.55
20131020,16.69,1.96,1.53
20131021,14.83,2.0,1.42
20131022,21.82,1.68,1.44
20131023,18.04,1.77,1.68
20131024,16.87,2.08,2.02
20131025,13.64,2.2,1.97
20131026,11.38,2.25,1.67
20131027,10.0,2.37,1.58
20131028,7.78,2.41,1.59
20131029,6.51,2.66,1.54
20131030,6.2,2.44,1.41
20131031,5.76,2.32,1.61
20131101,6.15,2.67,1.7
20131102,5.91,2.94,1.81
20131103,6.19,2.86,1.87
20131104,4.38,2.37,1.38
20131105,4.39,2.27,1.37
20131106,4.72,2.41,1.51
20131107,5.71,2.78,1.73
20131108,5.19,2.9,1.56
20131109,20.86,2.49,1.27
20131110,30.88,2.2,1.47
20131111,29.41,2.84,2.18
20131112,25.27,3.06,2.42
20131113,20.09,3.17,2.27
20131114,19.28,3.09,2.0
20131115,17.88,2.99,1.92
20131116,15.87,2.53,1.8
20131117,14.1,2.6,1.95
20131118,14.23,2.92,2.22
20131119,11.69,2.99,2.22
20131120,11.82,2.88,2.29
20131121,16.85,2.29,1.55
20131122,10.5,2.69,1.73
20131123,7.88,2.87,1.99
20131124,8.01,2.67,1.65
20131125,7.67,2.79,1.76
20131126,7.37,2.81,2.01
20131127,6.77,2.73,1.87
20131128,6.96,2.76,1.9
20131129,6.95,2.52,2.11
20131130,6.91,2.6,1.94
20131201,7.06,2.58,2.12
20131202,6.46,2.58,2.18
20131203,5.93,2.62,1.84
20131204,6.34,2.77,1.91
20131205,6.0,2.58,1.69
20131206,5.53,2.37,1.77
20131207,5.28,2.41,1.68
20131208,5.52,2.66,1.84
20131209,5.91,2.8,1.91
20131210,5.53,2.4,1.86
20131211,6.37,2.58,2.01
20131212,6.29,2.41,2.13
