date,PM2.5,SO2,NO2
20130719,25.22,7.82,7.64
20130720,21.84,6.99,5.77
20130721,22.88,5.33,6.0
20130722,18.03,5.33,6.71
20130723,28.15,7.68,7.55
20130724,31.46,8.35,6.77
20130725,23.91,6.0,5.64
20130726,20.17,4.97,6.33
20130727,28.83,6.52,6.6
20130728,41.1,9.29,6.61
20130729,35.63,9.5,6.05
20130730,39.07,11.29,7.79
20130731,36.69,9.36,7.0
20130801,39.39,9.89,7.14
20130802,39.99,9.23,6.29
20130803,45.08,10.98,6.33
20130804,57.46,12.72,6.15
20130805,35.01,11.82,5.87
20130806,35.09,11.68,6.24
20130807,47.35,11.12,6.16
20130808,36.67,9.87,5.79
20130809,34.08,8.63,6.03
20130810,37.54,11.06,5.91
20130811,59.75,12.7,6.7
20130812,52.78,13.58,5.53
20130813,31.99,10.92,4.9
20130814,39.51,12.23,5.58
20130815,29.74,10.11,5.5
20130816,30.45,10.24,7.45
20130817,20.86,7.12,5.2
20130818,19.07,6.7,6.06
20130819,13.42,4.71,6.05
20130820,12.02,3.68,5.99
20130821,17.85,5.64,7.32
20130822,21.36,7.6,6.36
20130823,17.38,6.68,6.08
20130824,14.82,4.67,6.8
20130825,12.97,4.72,6.96
20130826,11.91,4.27,5.26
20130827,13.41,3.96,5.77
20130828,19.2,5.95,8.8
20130829,15.6,5.13,5.31
20130830,11.66,3.5,5.93
20130831,13.13,3.85,6.05
20130901,14.55,3.87,5.4
20130902,16.03,4.8,5.64
20130903,18.36,4.78,5.53
20130904,20.4,4.62,5.02
20130905,21.22,4.77,5.6
20130906,21.63,5.87,5.49
20130907,27.78,8.97,6.21
20130908,32.16,10.66,7.96
20130909,42.77,14.73,9.84
20130910,50.7,15.59,8.1
20130911,35.13,10.6,8.08
20130912,37.76,13.91,10.27
20130913,46.48,15.47,7.76
20130914,27.86,9.06,5.72
20130915,9.35,3.67,6.51
20130916,13.42,7.95,10.14
20130917,14.04,6.03,8.17
20130918,13.4,5.35,7.37
20130919,28.18,11.37,7.86
20130920,17.76,7.3,5.2
20130921,13.39,5.17,8.57
20130922,14.61,7.0,9.47
20130923,11.45,4.86,6.15
20130924,8.66,3.88,6.75
20130925,9.87,4.08,7.78
20130926,11.29,5.38,8.71
20130927,28.55,13.22,10.73
20130928,39.91,15.0,11.09
20130929,29.62,10.14,10.59
20130930,34.15,10.07,11.74
20131001,40.77,11.5,11.45
20131002,11.21,5.09,5.74
20131003,8.24,4.53,6.72
20131004,32.82,15.92,13.38
20131005,32.83,12.82,13.08
20131006,55.19,15.85,19.75
20131007,26.57,9.25,11.76
20131008,25.69,6.45,14.53
20131009,69.72,16.17,26.07
20131010,44.28,13.91,13.43
20131011,14.58,6.51,6.37
20131012,10.11,5.5,7.96
20131013,23.97,8.55,15.6
20131014,18.26,7.67,9.23
20131015,12.04,4.13,7.66
20131016,33.76,6.49,15.96
20131017,82.41,11.06,28.96
20131018,92.08,22.12,30.69
20131019,82.83,19.39,20.39
20131020,81.43,15.38,18.39
20131021,105.42,12.87,17.27
20131022,112.76,13.15,21.77
20131023,54.1,10.19,13.8
20131024,26.29,9.6,7.97
20131025,27.76,9.23,10.47
20131026,38.41,11.19,14.51
20131027,61.5,18.12,23.33
20131028,82.2,22.67,19.81
20131029,46.47,14.09,14.1
20131030,28.21,10.98,13.95
20131031,34.36,14.2,21.24
20131101,63.93,15.1,30.1
20131102,96.51,32.38,28.86
20131103,100.74,30.27,26.01
20131104,56.88,17.38,22.16
20131105,42.23,23.4,22.18
20131106,43.26,21.06,15.79
20131107,22.5,9.4,10.25
20131108,34.27,12.77,14.43
20131109,33.2,13.71,12.29
20131110,9.19,6.38,5.59
20131111,15.28,8.82,8.03
20131112,23.38,12.29,12.33
20131113,28.31,15.69,16.04
20131114,30.05,15.38,14.07
20131115,37.51,16.78,18.09
20131116,57.04,17.21,19.76
