date,PM2.5,SO2,NO2
20130719,65.37,27.2,27.13
20130720,80.12,32.75,25.79
20130721,74.2,35.07,25.52
20130722,98.7,41.51,28.52
20130723,80.48,31.92,21.37
20130724,78.49,36.22,22.7
20130725,87.03,33.13,26.96
20130726,72.62,31.09,33.97
20130727,57.42,24.26,20.02
20130728,57.34,29.72,20.6
20130729,69.66,33.45,21.82
20130730,59.19,32.56,17.93
20130731,85.34,31.93,21.61
20130801,66.94,26.13,17.9
20130802,50.95,24.86,20.93
20130803,50.33,25.02,23.11
20130804,51.3,26.76,16.55
20130805,43.26,24.97,17.07
20130806,46.44,24.59,17.77
20130807,37.94,24.97,18.53
20130808,56.96,36.32,25.52
20130809,58.27,33.03,25.45
20130810,51.16,26.46,20.07
20130811,66.83,26.97,19.19
20130812,43.67,25.3,15.5
20130813,53.76,27.26,17.63
20130814,64.65,29.47,19.02
20130815,59.23,27.95,20.21
20130816,45.74,26.57,17.83
20130817,45.46,29.03,21.88
20130818,43.95,37.91,27.42
20130819,26.78,37.38,28.31
20130820,35.55,36.92,33.26
20130821,38.88,33.87,24.61
20130822,66.34,44.38,30.99
20130823,68.09,46.06,32.76
20130824,61.93,39.36,31.39
20130825,42.59,35.48,32.62
20130826,57.84,38.64,35.84
20130827,61.44,34.13,34.84
20130828,53.65,29.67,21.46
20130829,58.07,39.54,30.33
20130830,23.77,29.83,25.27
20130831,28.75,31.5,32.54
20130901,46.13,35.01,38.19
20130902,56.59,39.4,42.24
20130903,66.94,45.08,44.04
20130904,75.52,42.7,43.22
20130905,70.35,36.4,33.47
20130906,78.42,40.1,30.02
20130907,85.73,37.71,34.35
20130908,83.61,36.73,32.63
20130909,65.18,30.11,31.07
20130910,87.96,37.56,34.0
20130911,97.15,45.87,38.08
20130912,105.45,39.69,30.68
20130913,55.75,28.29,26.35
20130914,74.18,37.83,31.61
20130915,70.29,44.85,43.57
20130916,51.55,34.29,30.08
20130917,36.89,30.2,27.31
20130918,37.44,32.37,32.86
20130919,40.62,25.73,20.05
20130920,68.22,37.79,27.93
20130921,99.68,40.9,36.6
20130922,60.64,30.89,25.29
20130923,58.01,29.43,24.47
20130924,18.79,22.34,20.23
20130925,33.65,32.69,37.1
20130926,71.61,51.06,49.33
20130927,93.16,55.47,46.44
20130928,65.38,30.1,28.45
20130929,77.48,38.96,41.25
20130930,94.08,41.24,47.6
20131001,116.08,42.68,46.19
20131002,48.08,29.01,29.16
20131003,84.41,53.31,49.57
20131004,83.25,44.61,39.79
20131005,61.6,41.32,38.04
20131006,70.02,42.72,51.43
20131007,92.07,59.37,54.92
20131008,74.39,49.24,43.3
20131009,123.76,58.72,52.06
20131010,118.11,45.05,40.99
20131011,58.71,52.56,47.34
20131012,114.2,56.41,55.12
20131013,74.07,39.29,37.49
20131014,53.68,30.22,31.31
20131015,18.88,24.09,22.32
20131016,54.75,52.61,49.08
20131017,86.46,54.23,57.04
20131018,102.9,51.74,54.08
20131019,100.24,44.31,48.27
20131020,72.8,47.98,45.11
20131021,72.88,53.23,51.69
20131022,114.96,56.79,55.72
20131023,121.96,58.22,55.48
20131024,51.76,49.62,43.18
20131025,61.31,47.98,48.09
20131026,71.5,40.3,54.73
20131027,111.91,52.42,54.14
20131028,143.89,55.21,67.2
20131029,154.5,58.21,57.4
20131030,62.46,41.41,47.67
20131031,85.52,49.19,63.78
20131101,101.64,53.17,63.48
20131102,128.15,63.56,59.66
20131103,96.76,52.08,48.92
20131104,62.23,53.14,53.61
20131105,75.95,55.65,52.53
20131106,105.1,54.32,52.31
20131107,53.8,49.4,48.13
20131108,77.44,58.09,56.29
20131109,99.12,43.18,49.53
20131110,42.46,35.4,33.99
20131111,52.17,60.76,51.04
20131112,83.39,68.65,63.01
20131113,115.58,88.88,69.16
20131114,114.49,79.62,65.14
20131115,108.23,84.37,65.47
20131116,88.18,69.29,50.64
20131117,39.69,54.06,38.53
20131118,47.17,59.04,42.79
20131119,68.7,83.87,54.69
20131120,110.22,106.35,76.16
20131121,124.8,89.77,74.34
20131122,173.72,106.55,83.33
20131123,160.36,71.22,70.33
20131124,90.0,43.25,48.67
20131125,48.53,45.42,36.75
20131126,73.95,81.55,56.05
20131127,28.55,35.44,26.02
20131128,42.92,62.26,40.25
20131129,73.85,96.97,57.42
20131130,104.62,100.65,65.61
20131201,102.45,85.17,63.97
20131202,177.47,127.23,86.17
20131203,250.16,160.57,106.1
20131204,235.38,156.43,98.71
20131205,195.74,97.28,69.18
20131206,93.02,77.75,56.02
20131207,231.16,98.71,74.38
20131208,239.82,73.24,64.28
20131209,98.54,52.85,40.89
20131210,82.33,87.26,54.59
